8741	FATMA	56	F	22/03/2010	N	22/03/2010	1735138505	BEGUINE	5357430928	BABOUK	 	 	
8740	FOREZ	56	M	20/03/2010	N	20/03/2010	1735138316	USSEL	6111181441	TREMOUSSIN	B	22/09/2011	
8739	FAUCON	56	M	15/03/2010	N	15/03/2010	1735138504	BECASSE	3525699213	TONACTIL	B	22/09/2011	
8737	FROUNZE	56	F	10/03/2010	N	10/03/2010	1735138358	VOLGA	5005619812	TONIFIANT	E	20/02/2013	
8735	FARANDOLE	56	F	19/02/2010	N	19/02/2010	1735138587	CLAQUETTE	2247241820	SAINTYORRE	E	25/09/2012	
8734	FAUSSAIRE	56	M	17/02/2010	N	17/02/2010	1735138602	DORURE	3525699213	TONACTIL	B	22/09/2011	
8732	FAISAN	56	M	03/02/2010	N	03/02/2010	1735138584	CHOUETTE	4923959984	RAISINNOIR	B	22/09/2011	
8731	FRIOUL	56	M	01/02/2010	N	01/02/2010	1735138601	DOLOMITE	3525699213	TONACTIL	B	22/09/2011	
8730	FUMET	56	M	31/01/2010	N	31/01/2010	1735138590	CHANEL	6110777167	TELERAMA	B	11/07/2011	
8728	FIUME	56	F	15/01/2010	N	15/01/2010	1735138414	ADRIATIQUE	5358657547	TANIS	 	 	
8727	FRAISIER	56	M	13/01/2010	N	13/01/2010	1735138559	CAMPANULE	5636051335	ROUCOUPS	B	22/09/2011	
8726	FRACAS	56	M	09/01/2010	N	09/01/2010	1735138574	COLLISION	6110777167	TELERAMA	B	11/07/2011	
8725	FAVORITE	56	F	07/01/2010	N	07/01/2010	1735138586	COURTISANE	8540941808	TARPAULIN	E	25/09/2012	
8723	ETRENNE	56	F	29/12/2009	N	29/12/2009	1735138570	CARMELITE	5361994516	TRABAN	B	28/11/2012	
8724	EGLETONS	56	F	29/12/2009	N	29/12/2009	1735138519	BASTIDE	5344744789	TERRA	E	25/09/2012	
8722	EPISODE	56	M	28/12/2009	N	28/12/2009	1735138525	BAVARDE	3532853209	BERNE	B	11/07/2011	
8721	EUSKADI	56	M	24/12/2009	N	24/12/2009	1735138582	CHALOSSE	5361994516	TRABAN	B	11/07/2011	
8720	ESTORIL	56	M	19/12/2009	N	19/12/2009	1735138419	ALICANTE	3547963721	RESTO	B	22/09/2011	
8719	EVREST	56	M	15/12/2009	N	15/12/2009	1735138560	CATHARSIS	5361994516	TRABAN	B	11/07/2011	
8717	ENARQUE	56	M	12/12/2009	N	12/12/2009	1735138411	ARROGANTE	4923959984	RAISINNOIR	B	11/07/2011	
8714	EGLANTINE	56	F	05/12/2009	N	05/12/2009	1735138372	VANILLE	5005619812	TONIFIANT	E	21/06/2012	
8713	ETANG	56	M	24/11/2009	N	24/11/2009	1735138515	BROUSSE	5357430928	BABOUK	B	11/07/2011	
8712	EFFLUVE	56	F	23/11/2009	N	23/11/2009	1735138434	AROME	5005619812	TONIFIANT	B	25/10/2012	
8711	EBOLI	56	M	21/11/2009	N	21/11/2009	1735138477	BERGAME	3525699213	TONACTIL	B	11/07/2011	
8709	ESTONIE	56	F	19/11/2009	N	19/11/2009	1735138472	ALBANIE	5361994516	TRABAN	 	 	
8708	EVREUX	56	M	17/11/2009	N	17/11/2009	1735138496	BROTONNE	6110777177	TIMBERLAND	B	27/04/2011	
8707	EVIAN	56	M	16/11/2009	N	16/11/2009	1735138466	ALSACE	7228931906	BOULOIRE	B	11/07/2011	
8706	EVANGILE	56	M	04/11/2009	N	04/11/2009	1735138555	CATHEDRALE	2247241820	SAINTYORRE	B	27/04/2011	
8703	ETOILE	56	F	28/10/2009	N	28/10/2009	1735138298	URANIE	5358657547	TANIS	C	25/02/2013	
8704	EPERVIER	56	M	28/10/2009	N	28/10/2009	1735138567	COLOMBE	2247241820	SAINTYORRE	B	11/07/2011	
8702	EURASIEN	56	M	22/10/2009	N	22/10/2009	1735138508	BULGARIE	5005619812	TONIFIANT	B	27/04/2011	
8701	ELIANE	56	F	14/10/2009	N	14/10/2009	1735138363	VANESSA	5005619812	TONIFIANT	 	 	
8700	EOSINE	56	F	12/10/2009	N	12/10/2009	1735138479	BIOTINE	5357430928	BABOUK	B	28/11/2012	
8699	ENERVE	56	M	11/10/2009	N	11/10/2009	1735138388	VIOLENTE	5358657547	TANIS	B	27/04/2011	
8697	ERNEE	56	M	04/10/2009	N	04/10/2009	1735138440	ANGEVINE	2836794161	RAFIOT	B	27/04/2011	
8696	ELISA	56	F	30/09/2009	N	30/09/2009	1735138547	CARLA	5361994516	TRABAN	B	28/11/2012	
8695	ELIE	56	M	28/09/2009	N	28/09/2009	1735138556	CECILIA	4923959984	RAISINNOIR	B	27/04/2011	
8694	ERQUY	56	M	27/09/2009	N	27/09/2009	1735138368	VIBRAYE	8540941808	TARPAULIN	B	21/02/2011	
8693	EUGENIE	56	F	26/09/2009	N	26/09/2009	1735138543	CARMELA	6110777167	TELERAMA	E	07/12/2011	
8691	EMEU	56	M	23/09/2009	N	23/09/2009	1735138537	CIGOGNE	6110777167	TELERAMA	B	21/02/2011	
8692	ELECTRA	56	F	23/09/2009	N	23/09/2009	1735138185	SORAYA	6111181441	TREMOUSSIN	 	 	
8689	ESSENCE	56	F	10/09/2009	N	10/09/2009	1735138509	BERGAMOTE	5361994516	TRABAN	 	 	
8690	ESTANCIA	56	F	10/09/2009	N	10/09/2009	1735138534	BRASILIA	6110777167	TELERAMA	 	 	
8687	EVA	56	F	08/09/2009	N	08/09/2009	1735138418	ALINE	5004151192	PARAPET	 	 	
8688	EQUATEUR	56	M	08/09/2009	N	08/09/2009	1735138218	SAVANE	5005619812	TONIFIANT	B	21/02/2011	
8685	ESQUIF	56	M	06/09/2009	N	06/09/2009	1735138406	VIRGINIE	2836794161	RAFIOT	B	21/02/2011	
8686	ENDOCRINE	56	F	06/09/2009	N	06/09/2009	1735138536	CYSTEINE	5631826752	ROCOCO	B	07/06/2012	
8683	ELEGANT	56	M	31/08/2009	N	31/08/2009	1735138545	CAROLINE	6110777167	TELERAMA	B	21/02/2011	
8682	ESTIVE	56	F	30/08/2009	N	30/08/2009	1735138319	UPPE	6110777177	TIMBERLAND	E	09/09/2013	
8680	ESTAMPE	56	F	17/08/2009	N	17/08/2009	1735138163	ROSACE	3525699213	TONACTIL	E	17/09/2011	
8676	EVE	56	F	06/05/2009	N	06/05/2009	1735138274	TOOTSIE	5347531993	RUBAFIX	 	 	
8674	ENIMIE	56	F	25/04/2009	N	25/04/2009	1735138316	USSEL	2247241820	SAINTYORRE	 	 	
8670	EMILIE	56	F	31/01/2009	N	31/01/2009	1735138153	ROME	7247009093	PRIMATE	 	 	
8668	EGEE	56	F	19/01/2009	N	19/01/2009	1735138414	ADRIATIQUE	7247009093	PRIMATE	E	22/08/2011	
8669	EPHESE	56	F	19/01/2009	N	19/01/2009	1735138415	ATHENES	1448559898	PUIT	B	07/03/2013	
8666	EPOPEE	56	F	15/01/2009	N	15/01/2009	1735138525	BAVARDE	6121583385	STUDIO	 	 	
8664	EUROPE	56	F	13/01/2009	N	13/01/2009	1735138451	ASIE	5004797315	SINGLETON	 	 	
8663	EGLISE	56	F	05/01/2009	N	05/01/2009	1735138505	BEGUINE	5004797315	SINGLETON	E	22/08/2011	
8662	DOUMA	56	F	31/12/2008	N	31/12/2008	1735138358	VOLGA	4923959984	RAISINNOIR	 	 	
8660	DOGNE	56	F	21/12/2008	N	21/12/2008	1735138519	BASTIDE	6121583385	STUDIO	B	02/05/2013	
8657	DJELLABA	56	F	10/12/2008	N	10/12/2008	1735138515	BROUSSE	5004080148	ROTIN	B	23/12/2013	
8656	DORA	56	F	09/12/2008	N	09/12/2008	1735138511	BIANCA	5631826752	ROCOCO	B	23/12/2013	
8652	DROME	56	F	28/11/2008	N	28/11/2008	1735138466	ALSACE	6121583385	STUDIO	B	23/12/2013	
8649	DIASPORA	56	F	18/11/2008	N	18/11/2008	1735138330	UMBA	5004151192	PARAPET	E	22/08/2011	
8648	DUCHESSE	56	F	16/11/2008	N	16/11/2008	1735138500	BOURGEOISE	5631826752	ROCOCO	 	 	
8645	DIGNITE	56	F	01/11/2008	N	01/11/2008	1735138445	ALTESSE	5006519087	ASTRONAUTE	B	11/04/2013	
8643	DEAUVILLE	56	F	30/10/2008	N	30/10/2008	1735138496	BROTONNE	6121583385	STUDIO	B	23/12/2013	
8641	DEXTROSE	56	F	28/10/2008	N	28/10/2008	1735138479	BIOTINE	5004080148	ROTIN	 	 	
8639	DIANA	56	F	23/10/2008	N	23/10/2008	1735138363	VANESSA	5347531993	RUBAFIX	B	07/07/2011	
8637	DOUCEUR	56	F	16/10/2008	N	16/10/2008	1735138440	ANGEVINE	7296017302	MANIZALES	 	 	
8636	DATCHA	56	F	14/10/2008	N	14/10/2008	1735138491	BALTIQUE	5004797315	SINGLETON	B	21/08/2012	
8630	DEBACLE	56	F	05/10/2008	N	05/10/2008	1735138388	VIOLENTE	4928834290	RICARDO	 	 	
8629	DOROTHEE	56	F	01/10/2008	N	01/10/2008	1735138418	ALINE	4923959984	RAISINNOIR	 	 	
8628	DABA	56	F	28/09/2008	N	28/09/2008	1735138218	SAVANE	4923959984	RAISINNOIR	B	28/11/2012	
8622	DINDE	56	F	13/09/2008	N	13/09/2008	1735138319	UPPE	1448559898	PUIT	B	21/09/2011	
8621	DALLAS	56	F	10/09/2008	N	10/09/2008	1735138406	VIRGINIE	5006519087	ASTRONAUTE	 	 	
8619	DURANCE	56	F	23/08/2008	N	23/08/2008	1735138478	BAUGEOISE	1448559898	PUIT	B	21/08/2012	
8620	DENTELLE	56	F	23/08/2008	N	23/08/2008	1735138163	ROSACE	5356246849	PLAFOND	B	02/05/2013	
8615	DIVA	56	F	20/05/2008	N	20/05/2008	1735138145	RITOURNELL	4923959984	RAISINNOIR	E	26/01/2012	
8609	DORDOGNE	56	F	16/04/2008	N	16/04/2008	1735138316	USSEL	6114595144	ROYAL HOLL	E	09/12/2011	
8606	DEBBIE	56	F	13/03/2008	N	13/03/2008	1735138274	TOOTSIE	5347531993	RUBAFIX	 	 	
8605	DAURADE	56	F	26/02/2008	N	26/02/2008	1735138398	VIGOGNE	4923959984	RAISINNOIR	E	26/01/2012	
8604	DIVINE	56	F	09/02/2008	N	09/02/2008	1735138153	ROME	5347531993	RUBAFIX	E	18/09/2012	
8602	DORURE	56	F	21/01/2008	N	21/01/2008	1735138462	AMBRE	5636051335	ROUCOUPS	B	17/11/2011	
8601	DOLOMITE	56	F	14/01/2008	N	14/01/2008	1735138265	TRIESTE	6114595144	ROYAL HOLL	B	11/04/2012	
8599	CONCHITA	56	F	29/12/2007	N	29/12/2007	1735138390	VERONICA	4928834290	RICARDO	 	 	
8593	COLCHIQUE	56	F	14/12/2007	N	14/12/2007	1735138378	VERONIQUE	5006455758	VOPRI	B	23/05/2012	
8590	CHANEL	56	F	04/12/2007	N	04/12/2007	1735138434	AROME	1448559898	PUIT	B	09/02/2011	
8587	CLAQUETTE	56	F	22/11/2007	N	22/11/2007	1735138330	UMBA	4425559614	OBERKAMPF	 	 	
8586	COURTISANE	56	F	21/11/2007	N	21/11/2007	1735138445	ALTESSE	3540145326	PULCO	E	21/09/2011	
8582	CHALOSSE	56	F	20/11/2007	N	20/11/2007	1735138440	ANGEVINE	2833604025	OBBI	 	 	
8584	CHOUETTE	56	F	20/11/2007	N	20/11/2007	1735138452	ALOUETTE	5631826752	ROCOCO	B	23/05/2012	
8580	CAULERPA	56	F	28/10/2007	N	28/10/2007	1735138441	ALGUE	6114595144	ROYAL HOLL	 	 	
8577	COLOMBIE	56	F	24/10/2007	N	24/10/2007	1735138425	AMAZONIE	5636051335	ROUCOUPS	B	21/09/2011	
8574	COLLISION	56	F	17/10/2007	N	17/10/2007	1735138388	VIOLENTE	5347531993	RUBAFIX	B	07/12/2011	
8572	CORALIE	56	F	13/10/2007	N	13/10/2007	1735138418	ALINE	5356246849	PLAFOND	 	 	
8570	CARMELITE	56	F	07/10/2007	N	07/10/2007	1735138332	URSULINE	4923959984	RAISINNOIR	B	30/05/2011	
8567	COLOMBE	56	F	25/09/2007	N	25/09/2007	1735138319	UPPE	5356246849	PLAFOND	B	25/10/2012	
8566	CATALOGNE	56	F	21/09/2007	N	21/09/2007	1735138419	ALICANTE	1448559898	PUIT	E	30/03/2011	
8561	CORDOUE	56	F	09/09/2007	N	09/09/2007	1735138340	UNESCO	5347531993	RUBAFIX	 	 	
8559	CAMPANULE	56	F	08/09/2007	N	08/09/2007	1735138369	VIOLETTE	6119661647	VANCLUMPF	B	17/11/2011	
8560	CATHARSIS	56	F	08/09/2007	N	08/09/2007	1735138406	VIRGINIE	4427295565	REDONDO	B	09/02/2011	
8555	CATHEDRALE	56	F	07/09/2007	N	07/09/2007	1735138163	ROSACE	5356246849	PLAFOND	 	 	
8556	CECILIA	56	F	07/09/2007	N	07/09/2007	1735138411	ARROGANTE	3540145326	PULCO	B	01/06/2011	
8549	CLEMATITE	56	F	04/05/2007	N	04/05/2007	1735138293	URTICALE	5643260316	VARVELLA	C	21/03/2011	
8548	COCCINELLE	56	F	03/05/2007	N	03/05/2007	1735138389	VIRALE	4131010840	ORPAILLEUR	E	03/10/2011	
8545	CAROLINE	56	F	09/03/2007	N	09/03/2007	1735138274	TOOTSIE	4427295565	REDONDO	B	21/04/2011	
8536	CYSTEINE	56	F	18/01/2007	N	18/01/2007	1735138339	URACILE	4427295565	REDONDO	 	 	
8534	BRASILIA	56	F	29/12/2006	N	29/12/2006	1735138343	UGINE	2998012608	ORIENTEUR	B	10/12/2012	
8525	BAVARDE	56	F	11/12/2006	N	11/12/2006	1735138264	TURBULENTE	4425559614	OBERKAMPF	B	07/06/2012	
8519	BASTIDE	56	F	21/11/2006	N	21/11/2006	1735138316	USSEL	4984850219	UFOLEP	B	21/04/2011	
8509	BERGAMOTE	56	F	24/10/2006	N	24/10/2006	1735138372	VANILLE	3517096043	ROUKY	B	23/05/2012	
8508	BULGARIE	56	F	22/10/2006	N	22/10/2006	1735138368	VIBRAYE	3540145326	PULCO	 	 	
8505	BEGUINE	56	F	07/10/2006	N	07/10/2006	1735138332	URSULINE	3517096043	ROUKY	B	13/08/2012	
8504	BECASSE	56	F	26/09/2006	N	26/09/2006	1735138319	UPPE	5005997324	UPERISE	B	07/07/2011	
8496	BROTONNE	56	F	01/09/2006	N	01/09/2006	1735138348	VALOGNES	6105034091	NEPHELION	B	21/09/2011	
8492	BRIVE	56	F	23/08/2006	N	23/08/2006	1735138309	UZERCHE	5640684188	UKIGNOU	B	23/12/2013	
8491	BALTIQUE	56	F	22/08/2006	N	22/08/2006	1735138358	VOLGA	3540145326	PULCO	B	30/05/2011	
8477	BERGAME	56	F	07/01/2006	N	07/01/2006	1735138265	TRIESTE	5645134582	URVELLA	B	30/05/2011	
8472	ALBANIE	56	F	12/12/2005	N	12/12/2005	1735138126	ROMANDIE	3598069613	OCCIDENT	C	05/12/2011	
8466	ALSACE	56	F	27/11/2005	N	27/11/2005	1797003891	NORMANDIE	2998012608	ORIENTEUR	 	 	
8451	ASIE	56	F	17/10/2005	N	17/10/2005	1735138316	USSEL	5697038344	NIRATUM	B	28/11/2012	
8440	ANGEVINE	56	F	18/09/2005	N	18/09/2005	1735138277	TOURAINE	6105034091	NEPHELION	B	25/07/2012	
8430	ANTILOPE	56	F	07/08/2005	N	07/08/2005	1735138218	SAVANE	6105028916	OUZOUS	B	09/02/2011	
8419	ALICANTE	56	F	22/01/2005	N	22/01/2005	1735138200	SALAMANQUE	5348257600	TABAGO	B	07/12/2011	
8415	ATHENES	56	F	18/01/2005	N	18/01/2005	1735138190	SAMOS	5348257600	TABAGO	B	07/12/2011	
8411	ARROGANTE	56	F	05/01/2005	N	05/01/2005	1735138264	TURBULENTE	5097044988	NONANTE	B	17/11/2011	
8406	VIRGINIE	56	F	08/12/2004	N	08/12/2004	1735138270	TOURMENTE	5397014727	NEGRUZZI	B	11/04/2012	
8388	VIOLENTE	56	F	15/10/2004	N	15/10/2004	1735138132	RUADE	7296017302	MANIZALES	B	07/06/2012	
8372	VANILLE	56	F	03/09/2004	N	03/09/2004	1735138152	RESINE	6108561378	TOTEM	B	21/09/2011	
8368	VIBRAYE	56	F	20/08/2004	N	20/08/2004	1735138175	SARTHOISE	5396039903	MANAGER	B	23/12/2013	
8358	VOLGA	56	F	02/06/2004	N	02/06/2004	1735138170	SIBERIE	5396009411	MADAGASCAR	B	07/03/2013	
8316	USSEL	56	F	13/08/2003	N	13/08/2003	1735138175	SARTHOISE	5093021631	IDRIS	B	26/01/2012	
8153	ROME	56	F	25/11/2000	N	25/11/2000	1796007079	MINERVE	4193012711	INDISCUTE	B	01/06/2011
